Data,BRL/USD,S&P500,XAU/USD,Crude,CPI,IBOV,IPCA
10/30/2012,2.0303,1411.9,1709.49,109.08,231.317,57178,284.71
10/31/2012,2.0306,1412.2,1720.55,108.7,231.317,57682,284.71
11/01/2012,2.03,1427.6,1714.7,108.17,230.221,57065,285.31
11/02/2012,2.0303,1414.2,1677.85,105.68,230.221,57065,285.31
11/05/2012,2.0349,1417.3,1684.6,107.73,230.221,58374,285.31
11/06/2012,2.0319,1428.4,1715.95,111.07,230.221,58220,285.31
11/07/2012,2.033,1394.5,1716.69,106.82,230.221,59460,285.31
11/08/2012,2.0402,1377.5,1730.99,107.25,230.221,58523,285.31
11/09/2012,2.0455,1379.8,1731.24,109.4,230.221,57517,285.31
11/12/2012,2.0507,1380,1728.35,109.07,230.221,57358,285.31
11/13/2012,2.0575,1374.5,1725.5,108.26,230.221,57049,285.31
11/14/2012,2.0666,1355.5,1726.45,109.61,230.221,57472,285.31
11/15/2012,2.066,1353.3,1715.8,110.98,230.221,57472,285.31
11/16/2012,2.0835,1359.9,1713.7,108.95,230.221,56277,285.31
11/19/2012,2.0755,1386.9,1731.94,111.7,230.221,55387,285.31
11/20/2012,2.08,1387.8,1728.65,109.83,230.221,55387,285.31
11/21/2012,2.0984,1391,1729.11,110.86,230.221,56453,285.31
11/22/2012,2.104,1391,1729.55,110.55,230.221,56245,285.31
11/23/2012,2.0812,1409.2,1753,111.38,230.221,56439,285.31
11/26/2012,2.0829,1406.3,1749.1,110.92,230.221,57571,285.31
11/27/2012,2.0838,1398.9,1742.05,109.87,230.221,56737,285.31
11/28/2012,2.092,1409.9,1719.69,109.51,230.221,56206,285.31
11/29/2012,2.098,1416,1725.4,110.76,230.221,56562,285.31
11/30/2012,2.135,1416.2,1714.8,111.23,230.221,57845,285.31
12/03/2012,2.119,1409.5,1715.25,110.92,229.601,57479,286.1
12/04/2012,2.1195,1407,1697.35,109.84,229.601,58212,286.1
12/05/2012,2.0875,1409.3,1693.99,108.81,229.601,57597,286.1
12/06/2012,2.077,1413.9,1699.14,107.03,229.601,57685,286.1
12/07/2012,2.074,1418.1,1703.65,107.02,229.601,57656,286.1
12/10/2012,2.076,1418.5,1710.25,107.33,229.601,58468,286.1
12/11/2012,2.0782,1427.8,1710.1,108.01,229.601,59257,286.1
12/12/2012,2.071,1428.5,1711.95,109.5,229.601,59626,286.1
12/13/2012,2.0846,1419.5,1697.3,107.91,229.601,59459,286.1
12/14/2012,2.0847,1413.6,1695.47,109.15,229.601,59320,286.1
12/17/2012,2.0987,1430.4,1697.93,107.64,229.601,59604,286.1
12/18/2012,2.0879,1446.8,1670.15,108.84,229.601,59568,286.1
12/19/2012,2.0714,1435.8,1666.94,110.36,229.601,60461,286.1
12/20/2012,2.0691,1443.7,1647.75,110.2,229.601,60992,286.1
12/21/2012,2.0772,1430.2,1656.99,108.97,229.601,61271,286.1
12/24/2012,2.0772,1426.7,1657.48,108.8,229.601,61271,286.1
12/25/2012,2.0772,1426.7,1658.9,108.8,229.601,61271,286.1
12/26/2012,2.0486,1419.8,1660.14,111.07,229.601,61003,286.1
12/27/2012,2.0422,1418.1,1663.9,110.8,229.601,60964,286.1
12/28/2012,2.047,1402.4,1655.4,110.62,229.601,60416,286.1
12/31/2012,2.0475,1426.2,1674.95,111.11,229.601,60416,286.1
01/01/2013,2.0475,1426.2,1675.15,111.11,230.28,60416,286.96
01/02/2013,2.0443,1462.4,1686.75,112.47,230.28,60990,286.96
01/03/2013,2.0452,1459.4,1663.35,112.14,230.28,62555,286.96
01/04/2013,2.034,1466.5,1656.85,111.31,230.28,63314,286.96
01/07/2013,2.026,1461.9,1647.25,111.4,230.28,62523,286.96
01/08/2013,2.0413,1457.2,1659,111.94,230.28,61933,286.96
01/09/2013,2.0378,1461,1657.9,111.76,230.28,61129,286.96
01/10/2013,2.0287,1472.1,1675.25,111.89,230.28,61578,286.96
01/11/2013,2.033,1472,1663.05,110.64,230.28,61662,286.96
01/14/2013,2.0316,1470.7,1667.2,111.88,230.28,61511,286.96
01/15/2013,2.0355,1472.3,1678.9,110.3,230.28,62079,286.96
01/16/2013,2.0422,1472.6,1679.5,110.61,230.28,61726,286.96
01/17/2013,2.0383,1480.9,1687.64,111.1,230.28,61806,286.96
01/18/2013,2.0405,1486,1683.95,111.89,230.28,62197,286.96
01/21/2013,2.0416,1486,1690.05,111.71,230.28,61962,286.96
01/22/2013,2.0426,1492.6,1692.1,112.42,230.28,61904,286.96
01/23/2013,2.035,1494.8,1685.75,112.8,230.28,61692,286.96
01/24/2013,2.029,1494.8,1667.74,113.28,230.28,61966,286.96
01/25/2013,2.029,1503,1658.69,113.28,230.28,61966,286.96
01/28/2013,1.995,1500.2,1654.95,113.48,230.28,61178,286.96
01/29/2013,1.9855,1507.8,1663.85,114.36,230.28,60027,286.96
01/30/2013,1.9902,1502,1677.1,114.9,230.28,60405,286.96
01/31/2013,1.9902,1498.1,1663.6,115.55,230.28,59344,286.96
02/01/2013,1.987,1513.2,1667.15,116.76,232.166,59764,287.56
02/04/2013,1.9958,1495.7,1674.4,115.6,232.166,60350,287.56
02/05/2013,1.9836,1511.3,1673,116.52,232.166,59576,287.56
02/06/2013,1.9899,1512.1,1677.49,116.73,232.166,59442,287.56
02/07/2013,1.9663,1509.4,1671.3,117.24,232.166,58936,287.56
02/08/2013,1.9725,1517.9,1667.5,118.9,232.166,58374,287.56
02/11/2013,1.9724,1517,1649.74,118.13,232.166,58374,287.56
02/12/2013,1.968,1519.4,1650.8,118.66,232.166,58374,287.56
02/13/2013,1.964,1520.3,1642.74,118.72,232.166,58494,287.56
02/14/2013,1.957,1521.4,1634.85,118,232.166,58406,287.56
02/15/2013,1.968,1519.8,1609.44,117.66,232.166,58076,287.56
02/18/2013,1.9624,1519.8,1610.05,117.38,232.166,57906,287.56
02/19/2013,1.9535,1530.9,1604.6,117.52,232.166,57619,287.56
02/20/2013,1.9608,1512,1562.9,115.6,232.166,57312,287.56
02/21/2013,1.9733,1502.4,1576.05,113.53,232.166,56153,287.56
02/22/2013,1.9724,1515.6,1580.7,114.1,232.166,56159,287.56
02/25/2013,1.9825,1487.8,1594.24,114.44,232.166,56698,287.56
02/26/2013,1.9815,1496.9,1613.49,112.71,232.166,56616,287.56
02/27/2013,1.9725,1516,1597.6,111.87,232.166,56948,287.56
02/28/2013,1.9795,1514.7,1580.14,111.38,232.166,57273,287.56
03/01/2013,1.9785,1518.2,1575.24,110.4,232.773,57422,288.03
03/04/2013,1.97,1525.2,1573.95,110.09,232.773,56878,288.03
03/05/2013,1.9641,1539.8,1575.44,111.61,232.773,56508,288.03
03/06/2013,1.97,1541.5,1583.69,111.06,232.773,55953,288.03
03/07/2013,1.9605,1544.3,1578.9,111.15,232.773,57940,288.03
03/08/2013,1.9435,1551.2,1578.35,110.85,232.773,58842,288.03
03/11/2013,1.9555,1556.2,1581,110.22,232.773,58440,288.03
03/12/2013,1.9644,1552.5,1592.7,109.65,232.773,58542,288.03
03/13/2013,1.9715,1554.5,1587.8,108.52,232.773,58204,288.03
03/14/2013,1.9713,1563.2,1590.3,109.42,232.773,57386,288.03
03/15/2013,1.981,1560.7,1592.45,109.82,232.773,57275,288.03
03/18/2013,1.9815,1552.1,1605.3,109.51,232.773,56869,288.03
03/19/2013,1.9845,1548.3,1613.4,107.45,232.773,56973,288.03
03/20/2013,1.9895,1558.7,1606.5,108.72,232.773,56361,288.03
03/21/2013,2.0075,1545.8,1614.7,107.47,232.773,56025,288.03
03/22/2013,2.0088,1556.9,1608.45,107.66,232.773,55577,288.03
03/25/2013,2.0117,1551.7,1605.4,108.17,232.773,55250,288.03
03/26/2013,2.017,1563.8,1599.2,109.36,232.773,54879,288.03
03/27/2013,2.0104,1562.8,1605.4,109.69,232.773,55677,288.03
03/28/2013,2.0213,1569.2,1596.74,110.02,232.773,56035,288.03
03/29/2013,2.0235,1569.2,1596.74,110.02,232.773,56035,288.03
04/01/2013,2.0195,1562.2,1598.9,111.08,232.531,56348,288.58
04/02/2013,2.0186,1570.2,1575.85,110.69,232.531,55901,288.58
04/03/2013,2.0237,1553.7,1557.85,107.11,232.531,54888,288.58
04/04/2013,2.0131,1560,1553.32,106.34,232.531,55563,288.58
04/05/2013,1.9849,1553.3,1582,104.12,232.531,54646,288.58
04/08/2013,1.9916,1563.1,1573.7,104.66,232.531,55049,288.58
04/09/2013,1.9805,1568.6,1585.2,106.23,232.531,55101,288.58
04/10/2013,1.9739,1587.7,1558.75,105.79,232.531,55913,288.58
04/11/2013,1.9735,1593.4,1561.35,104.27,232.531,56190,288.58
04/12/2013,1.9692,1588.8,1478.85,103.11,232.531,55398,288.58
04/15/2013,2.0002,1552.4,1353.25,100.39,232.531,54952,288.58
04/16/2013,1.986,1574.6,1368.9,99.91,232.531,52953,288.58
04/17/2013,2.0009,1552,1377,97.69,232.531,53984,288.58
04/18/2013,2.018,1541.6,1391.25,99.13,232.531,52887,288.58
04/19/2013,2.0102,1555.2,1404.35,99.65,232.531,53169,288.58
04/22/2013,2.0209,1562.5,1426.25,100.39,232.531,53926,288.58
04/23/2013,2.0245,1578.8,1413.35,100.31,232.531,54301,288.58
04/24/2013,2.0104,1578.8,1431.3,101.73,232.531,54875,288.58
04/25/2013,2.0012,1585.2,1467.85,103.41,232.531,54989,288.58
04/26/2013,1.9985,1582.2,1463,103.16,232.531,54963,288.58
04/29/2013,2.0075,1593.6,1476.65,103.81,232.531,54254,288.58
04/30/2013,2.001,1597.6,1477.1,102.37,232.531,54888,288.58
05/01/2013,2.001,1582.7,1457.6,99.95,232.945,54888,288.95
05/02/2013,2.009,1597.6,1467.1,102.85,232.945,55919,288.95
05/03/2013,2.0087,1614.4,1470.7,104.19,232.945,55330,288.95
05/06/2013,2.0093,1617.5,1469.5,105.46,232.945,55488,288.95
05/07/2013,2.0075,1626,1452.6,104.4,232.945,55429,288.95
05/08/2013,2.0047,1632.7,1472.8,104.34,232.945,56281,288.95
05/09/2013,2.013,1626.7,1458.2,104.47,232.945,55805,288.95
05/10/2013,2.0198,1633.7,1448.2,103.91,232.945,55446,288.95
05/13/2013,2.0072,1633.8,1430.55,102.82,232.945,55106,288.95
05/14/2013,2.0199,1650.3,1426,102.6,232.945,54442,288.95
05/15/2013,2.022,1658.8,1392.9,103.68,232.945,54668,288.95
05/16/2013,2.0265,1650.5,1386.3,103.8,232.945,54943,288.95
05/17/2013,2.0345,1667.5,1359.2,104.64,232.945,54780,288.95
05/20/2013,2.039,1666.3,1394.15,104.8,232.945,55162,288.95
05/21/2013,2.0406,1669.2,1376.3,103.91,232.945,55699,288.95
05/22/2013,2.0487,1655.3,1369.4,102.6,232.945,56269,288.95
05/23/2013,2.0439,1650.5,1391.2,102.44,232.945,56423,288.95
05/24/2013,2.0512,1649.6,1386.05,102.64,232.945,56350,288.95
05/27/2013,2.0543,1649.6,1394.78,102.62,232.945,56415,288.95
05/28/2013,2.0749,1660.1,1380.85,104.23,232.945,56399,288.95
05/29/2013,2.1101,1648.4,1392.95,102.43,232.945,56032,288.95
05/30/2013,2.1095,1654.4,1413.75,102.19,232.945,56032,288.95
05/31/2013,2.1418,1630.7,1386.9,100.39,232.945,54633,288.95
06/03/2013,2.124,1640.4,1411.6,102.06,233.504,53512,289.21
06/04/2013,2.1249,1631.4,1399.9,103.24,233.504,53944,289.21
06/05/2013,2.1282,1608.9,1403.3,103.04,233.504,54019,289.21
06/06/2013,2.1299,1622.6,1413.65,103.61,233.504,52813,289.21
06/07/2013,2.1308,1643.4,1384.47,104.56,233.504,52877,289.21
06/10/2013,2.1457,1642.8,1386.9,103.95,233.504,51619,289.21
06/11/2013,2.1318,1626.1,1379.6,102.96,233.504,51314,289.21
06/12/2013,2.155,1612.5,1388.4,103.49,233.504,49777,289.21
06/13/2013,2.1215,1636.4,1386.05,104.25,233.504,49758,289.21
06/14/2013,2.1517,1626.7,1390.7,105.93,233.504,50415,289.21
06/17/2013,2.1698,1639,1384.85,105.47,233.504,49337,289.21
06/18/2013,2.18,1651.8,1368.4,106.02,233.504,49089,289.21
06/19/2013,2.2238,1628.9,1351.3,106.12,233.504,49457,289.21
06/20/2013,2.258,1588.2,1278,102.15,233.504,47884,289.21
06/21/2013,2.2415,1592.4,1297.25,100.91,233.504,48209,289.21
06/24/2013,2.2257,1573.1,1281.9,101.16,233.504,47039,289.21
06/25/2013,2.2137,1588,1277.35,101.26,233.504,45967,289.21
06/26/2013,2.1865,1603.3,1226.35,101.66,233.504,46903,289.21
06/27/2013,2.1987,1613.2,1200.75,102.82,233.504,47135,289.21
06/28/2013,2.2315,1606.3,1234.25,102.16,233.504,47609,289.21
07/01/2013,2.228,1615,1253.3,103,233.596,47458,289.24
07/02/2013,2.254,1614.1,1242.5,104,233.596,47222,289.24
07/03/2013,2.2676,1615.4,1252.3,105.76,233.596,45227,289.24
07/04/2013,2.2475,1615.4,1250.3,105.54,233.596,45046,289.24
07/05/2013,2.2515,1631.9,1223.8,107.72,233.596,45757,289.24
07/08/2013,2.2639,1640.5,1237,107.43,233.596,45211,289.24
07/09/2013,2.2561,1652.3,1249.95,107.81,233.596,45211,289.24
07/10/2013,2.2637,1652.6,1264.25,108.51,233.596,45142,289.24
07/11/2013,2.2535,1675,1285.3,107.73,233.596,45494,289.24
07/12/2013,2.2671,1680.2,1284.9,108.81,233.596,46624,289.24
07/15/2013,2.2185,1682.5,1282.6,109.09,233.596,45533,289.24
07/16/2013,2.2528,1676.3,1292.6,109.4,233.596,46749,289.24
07/17/2013,2.2251,1680.9,1276,108.61,233.596,46869,289.24
07/18/2013,2.2262,1689.4,1285.1,108.7,233.596,47404,289.24
07/19/2013,2.2464,1692.1,1296.35,108.07,233.596,47650,289.24
07/22/2013,2.232,1695.5,1335.9,108.15,233.596,47407,289.24
07/23/2013,2.2127,1692.4,1348.1,108.42,233.596,48579,289.24
07/24/2013,2.2501,1685.9,1321.3,107.19,233.596,48816,289.24
07/25/2013,2.2425,1690.2,1333.65,107.65,233.596,48372,289.24
07/26/2013,2.2565,1691.7,1333.9,107.17,233.596,49068,289.24
07/29/2013,2.2685,1685.3,1327.6,107.45,233.596,49414,289.24
07/30/2013,2.2825,1686,1327.3,106.91,233.596,49220,289.24
07/31/2013,2.2764,1685.7,1323.1,107.7,233.596,48558,289.24
08/01/2013,2.3035,1706.9,1308.95,109.54,233.877,48235,289.48
08/02/2013,2.2868,1709.7,1312,108.95,233.877,49141,289.48
08/05/2013,2.3055,1707.1,1303.95,108.7,233.877,48477,289.48
08/06/2013,2.2985,1697.4,1281.9,108.18,233.877,48436,289.48
08/07/2013,2.3136,1690.9,1287.75,107.44,233.877,47422,289.48
08/08/2013,2.2834,1697.5,1312,106.68,233.877,47453,289.48
08/09/2013,2.2714,1691.4,1314.5,108.22,233.877,48949,289.48
08/12/2013,2.2865,1689.5,1336.4,108.97,233.877,49878,289.48
08/13/2013,2.3136,1694.2,1321.3,109.82,233.877,50299,289.48
08/14/2013,2.3241,1685.4,1335.2,110.2,233.877,50594,289.48
08/15/2013,2.3401,1661.3,1366.05,111.11,233.877,50880,289.48
08/16/2013,2.3923,1655.8,1376.4,110.4,233.877,50906,289.48
08/19/2013,2.4123,1646.1,1365.98,109.9,233.877,51540,289.48
08/20/2013,2.3933,1652.3,1371.17,110.15,233.877,51561,289.48
08/21/2013,2.452,1642.8,1366.35,109.81,233.877,50501,289.48
08/22/2013,2.434,1657,1375.85,109.9,233.877,50408,289.48
08/23/2013,2.3483,1663.5,1396.85,111.04,233.877,51401,289.48
08/26/2013,2.3789,1656.8,1404.9,110.73,233.877,52200,289.48
08/27/2013,2.3712,1630.5,1416.65,114.36,233.877,51425,289.48
08/28/2013,2.343,1635,1418.5,116.61,233.877,50092,289.48
08/29/2013,2.359,1638.2,1408.25,115.16,233.877,49867,289.48
08/30/2013,2.3859,1633,1396.4,114.01,233.877,49932,289.48
09/02/2013,2.3774,1633,1394.9,114.33,234.149,50012,289.83
09/03/2013,2.3582,1639.8,1412.65,115.68,234.149,51833,289.83
09/04/2013,2.3597,1653.1,1391.45,114.91,234.149,51621,289.83
09/05/2013,2.3243,1655.1,1367.85,115.26,234.149,51715,289.83
09/06/2013,2.3065,1655.2,1391.61,116.12,234.149,52354,289.83
09/09/2013,2.276,1671.7,1387.05,113.72,234.149,53752,289.83
09/10/2013,2.2833,1684,1364.45,111.25,234.149,54252,289.83
09/11/2013,2.276,1689.1,1366.75,111.5,234.149,53982,289.83
09/12/2013,2.274,1683.4,1321.05,112.63,234.149,53570,289.83
09/13/2013,2.2793,1688,1326.72,112.78,234.149,53311,289.83
09/16/2013,2.2839,1697.6,1314,110.07,234.149,53799,289.83
09/17/2013,2.2555,1704.8,1309.65,108.19,234.149,53823,289.83
09/18/2013,2.1855,1725.5,1365.15,110.6,234.149,54272,289.83
09/19/2013,2.2021,1722.3,1365,108.76,234.149,55703,289.83
09/20/2013,2.2097,1709.9,1325.38,109.22,234.149,55095,289.83
09/23/2013,2.198,1701.8,1322.15,108.16,234.149,54110,289.83
09/24/2013,2.2005,1697.4,1323.2,108.64,234.149,54600,289.83
09/25/2013,2.2321,1692.8,1333.6,108.32,234.149,54425,289.83
09/26/2013,2.2451,1698.7,1323.7,109.21,234.149,54263,289.83
09/27/2013,2.2515,1691.8,1336.2,108.63,234.149,53781,289.83
09/30/2013,2.2156,1681.5,1327.55,108.37,234.149,53737,289.83
10/01/2013,2.2149,1695,1286.6,107.94,233.546,52337,290.4
10/02/2013,2.1906,1693.9,1315.25,109.19,233.546,53176,290.4
10/03/2013,2.206,1678.7,1317.3,109,233.546,53101,290.4
10/04/2013,2.2114,1690.5,1311.35,109.46,233.546,52489,290.4
10/07/2013,2.2044,1676.1,1321.79,109.68,233.546,52841,290.4
10/08/2013,2.2109,1655.5,1318.8,110.16,233.546,52413,290.4
10/09/2013,2.2065,1656.4,1307.2,109.06,233.546,52313,290.4
10/10/2013,2.1796,1692.6,1286.24,111.8,233.546,52550,290.4
10/11/2013,2.173,1703.2,1273.11,111.28,233.546,53000,290.4
10/14/2013,2.1813,1710.1,1273.4,111.04,233.546,53150,290.4
10/15/2013,2.1769,1698.1,1280.8,109.96,233.546,54176,290.4
10/16/2013,2.18,1721.5,1281.6,110.86,233.546,54983,290.4
10/17/2013,2.152,1733.2,1319.7,109.11,233.546,55966,290.4
10/18/2013,2.1685,1744.5,1316.24,109.94,233.546,55360,290.4
10/21/2013,2.173,1744.7,1315.75,109.64,233.546,55380,290.4
10/22/2013,2.172,1754.7,1340.65,109.97,233.546,56074,290.4
10/23/2013,2.1878,1746.4,1332.35,107.8,233.546,56459,290.4
10/24/2013,2.203,1752.1,1347.15,106.99,233.546,55440,290.4
10/25/2013,2.187,1759.8,1352.13,106.93,233.546,54863,290.4
10/28/2013,2.1795,1762.1,1352.2,109.61,233.546,54156,290.4
10/29/2013,2.184,1772,1344.3,109.01,233.546,55076,290.4
10/30/2013,2.1835,1763.3,1342.8,109.86,233.546,54541,290.4
10/31/2013,2.239,1756.5,1323.8,108.84,233.546,54174,290.4
11/01/2013,2.2564,1761.6,1315.35,105.91,233.069,54255,290.94
11/04/2013,2.2451,1767.9,1314.74,106.23,233.069,54014,290.94
11/05/2013,2.282,1763,1311.6,105.33,233.069,54436,290.94
11/06/2013,2.2845,1770.5,1318.4,105.24,233.069,53840,290.94
11/07/2013,2.305,1747.2,1307.95,103.46,233.069,53390,290.94
11/08/2013,2.3135,1770.6,1288.2,105.12,233.069,52739,290.94
11/11/2013,2.33,1771.9,1283.28,106.4,233.069,52247,290.94
11/12/2013,2.333,1767.7,1267.99,105.81,233.069,52624,290.94
11/13/2013,2.3325,1782,1278.99,107.12,233.069,51804,290.94
11/14/2013,2.313,1790.6,1287.39,108.54,233.069,52233,290.94
11/15/2013,2.3187,1798.2,1290.05,108.5,233.069,52233,290.94
11/18/2013,2.2625,1791.5,1274.35,108.47,233.069,53452,290.94
11/19/2013,2.2705,1787.9,1275.25,106.92,233.069,54304,290.94
11/20/2013,2.271,1781.4,1243.2,108.06,233.069,54304,290.94
11/21/2013,2.3055,1795.8,1242.75,110.08,233.069,53027,290.94
11/22/2013,2.278,1804.8,1243.6,111.05,233.069,52686,290.94
11/25/2013,2.2835,1802.5,1252.6,111,233.069,52807,290.94
11/26/2013,2.2964,1802.8,1243.3,110.88,233.069,52259,290.94
11/27/2013,2.329,1807.2,1237.4,111.31,233.069,51448,290.94
11/28/2013,2.3173,1807.2,1244.15,110.86,233.069,51862,290.94
11/29/2013,2.3355,1805.8,1253.49,109.69,233.069,51847,290.94
12/02/2013,2.3557,1800.9,1220.05,111.45,233.049,52479,291.86
12/03/2013,2.3756,1795.2,1223.89,112.62,233.049,51240,291.86
12/04/2013,2.3912,1792.8,1243.66,111.88,233.049,50359,291.86
12/05/2013,2.3609,1785,1224.88,110.98,233.049,50220,291.86
12/06/2013,2.3255,1805.1,1228.85,111.61,233.049,50788,291.86
12/09/2013,2.3195,1808.4,1240.94,109.39,233.049,50942,291.86
12/10/2013,2.3087,1802.6,1260.72,109.38,233.049,51167,291.86
12/11/2013,2.341,1782.2,1251.75,109.7,233.049,50991,291.86
12/12/2013,2.332,1775.5,1223.8,108.67,233.049,50077,291.86
12/13/2013,2.3295,1775.3,1238.3,108.83,233.049,50133,291.86
12/16/2013,2.3276,1786.5,1240.57,110.47,233.049,50049,291.86
12/17/2013,2.3191,1781,1230.1,108.44,233.049,50279,291.86
12/18/2013,2.326,1810.7,1218.07,109.63,233.049,50110,291.86
12/19/2013,2.353,1809.6,1190.1,110.29,233.049,50578,291.86
12/20/2013,2.3874,1818.3,1203.25,111.77,233.049,51620,291.86
12/23/2013,2.3568,1828,1198.84,111.56,233.049,51188,291.86
12/24/2013,2.3568,1833.3,1204.35,111.9,233.049,51188,291.86
12/25/2013,2.3568,1833.3,1204.7,111.9,233.049,51188,291.86
12/26/2013,2.351,1842,1210.7,111.98,233.049,51358,291.86
12/27/2013,2.3382,1841.4,1213.19,112.18,233.049,51239,291.86
12/30/2013,2.3619,1841.1,1196.4,111.21,233.049,51274,291.86
12/31/2013,2.3618,1848.4,1205.55,110.8,233.049,51274,291.86
01/01/2014,2.3618,1848.4,1205.9,110.92,233.916,51274,292.41
01/02/2014,2.3874,1832,1224.89,107.78,233.916,51522,292.41
01/03/2014,2.376,1831.4,1236.55,106.89,233.916,50348,292.41
01/06/2014,2.3759,1826.8,1238.05,106.73,233.916,50980,292.41
01/07/2014,2.372,1837.9,1232.1,107.35,233.916,50982,292.41
01/08/2014,2.3964,1837.5,1226.1,107.15,233.916,50431,292.41
01/09/2014,2.3902,1838.1,1228,106.39,233.916,50576,292.41
01/10/2014,2.3582,1842.4,1247.1,107.25,233.916,49322,292.41
01/13/2014,2.3595,1819.2,1253.44,106.75,233.916,49708,292.41
01/14/2014,2.3501,1838.9,1245.1,106.39,233.916,49421,292.41
01/15/2014,2.3603,1848.4,1241.74,107.13,233.916,49715,292.41
01/16/2014,2.3633,1845.9,1242.55,107.09,233.916,50106,292.41
01/17/2014,2.3423,1838.7,1253.82,106.48,233.916,49696,292.41
01/20/2014,2.344,1838.7,1254.35,106.35,233.916,49181,292.41
01/21/2014,2.3573,1843.8,1241.49,106.73,233.916,48728,292.41
01/22/2014,2.3723,1844.9,1236.49,108.27,233.916,48543,292.41
01/23/2014,2.3956,1828.5,1264.35,107.58,233.916,49294,292.41
01/24/2014,2.3977,1790.3,1269.25,107.88,233.916,48325,292.41
01/27/2014,2.4205,1781.6,1257.07,106.69,233.916,47782,292.41
01/28/2014,2.4258,1792.5,1256.55,107.41,233.916,47750,292.41
01/29/2014,2.4347,1774.2,1268.4,107.85,233.916,47839,292.41
01/30/2014,2.4113,1794.2,1243.7,107.95,233.916,47554,292.41
01/31/2014,2.4122,1782.6,1243.8,106.4,233.916,47234,292.41
02/03/2014,2.4397,1741.9,1257.64,106.04,234.781,47623,293.1
02/04/2014,2.4053,1755.2,1255,105.78,234.781,46148,293.1
02/05/2014,2.3981,1751.6,1258.01,106.25,234.781,46964,293.1
02/06/2014,2.382,1773.4,1257.64,107.19,234.781,46988,293.1
02/07/2014,2.3797,1797,1267.06,109.57,234.781,47739,293.1
02/10/2014,2.408,1799.8,1274.9,108.63,234.781,48070,293.1
02/11/2014,2.4,1819.8,1291.85,108.68,234.781,47715,293.1
02/12/2014,2.425,1819.3,1291.25,108.79,234.781,48467,293.1
02/13/2014,2.3933,1829.8,1302.7,108.73,234.781,48211,293.1
02/14/2014,2.3888,1838.6,1318.93,109.08,234.781,47816,293.1
02/17/2014,2.389,1838.6,1329.1,109.18,234.781,48200,293.1
02/18/2014,2.395,1840.8,1321.6,110.46,234.781,47575,293.1
02/19/2014,2.3937,1828.8,1311.8,110.47,234.781,46597,293.1
02/20/2014,2.3701,1839.8,1322.89,110.3,234.781,47127,293.1
02/21/2014,2.3453,1836.2,1323.39,109.85,234.781,47290,293.1
02/24/2014,2.339,1847.6,1337,110.64,234.781,47376,293.1
02/25/2014,2.3408,1845.1,1340.75,109.51,234.781,47388,293.1
02/26/2014,2.3495,1845.2,1330.75,109.52,234.781,46718,293.1
02/27/2014,2.3217,1854.3,1331.44,108.96,234.781,46622,293.1
02/28/2014,2.3381,1859.5,1326.4,109.07,234.781,47613,293.1
03/03/2014,2.3438,1845.7,1350.9,111.2,236.293,47613,294.02
03/04/2014,2.3406,1873.9,1334.9,109.3,236.293,47613,294.02
03/05/2014,2.3178,1873.8,1337.39,107.76,236.293,47092,294.02
03/06/2014,2.3225,1877,1351.35,108.1,236.293,46592,294.02
03/07/2014,2.3403,1878,1340.25,109,236.293,47093,294.02
03/10/2014,2.3491,1877.2,1339.15,108.08,236.293,46242,294.02
03/11/2014,2.3639,1867.6,1349.95,108.55,236.293,45533,294.02
03/12/2014,2.3523,1868.2,1367.08,108.02,236.293,45687,294.02
03/13/2014,2.3636,1846.3,1370.6,107.39,236.293,45864,294.02
03/14/2014,2.346,1841.1,1382.24,108.57,236.293,45444,294.02
03/17/2014,2.3485,1858.8,1366.95,106.24,236.293,44979,294.02
